name,activity,adress,zipcode,city,country,latitude,longitude
Virieu-le-Grand,city,,1510,Virieu-le-Grand,FR,45.85,5.65
Virieu-le-Petit,city,,1260,Virieu-le-Petit,FR,45.9,5.716667
Virignin,city,,1300,Virignin,FR,45.716667,5.716667
Volognat,city,,1460,Volognat,FR,46.183333,5.516667
Vongnes,city,,1350,Vongnes,FR,45.816667,5.716667
Vonnas,city,,1540,Vonnas,FR,46.216667,5
Vouvray,city,,1200,Vouvray,FR,46.116667,5.783333
LaValbonne,city,,1360,LaValbonne,FR,45.85,5.133333
Chânes,city,,1120,Chânes,FR,45.85,5.15
Marfoz,city,,1800,Marfoz,FR,45.883333,5.15
LeMasRillier,city,,1700,LeMasRillier,FR,45.833333,4.95
Abbécourt,city,,2300,Abbécourt,FR,49.6,3.183333
Achery,city,,2800,Achery,FR,49.683333,3.383333
Acy,city,,2200,Acy,FR,49.35,3.416667
Agnicourt-et-Séchelles,city,,2340,Agnicourt-et-Séchelles,FR,49.716667,3.95
Aguilcourt,city,,2190,Aguilcourt,FR,49.4,3.966667
Aisonville-et-Bernoville,city,,2110,Aisonville-et-Bernoville,FR,49.933333,3.533333
Aizelles,city,,2820,Aizelles,FR,49.483333,3.816667
Alaincourt,city,,2240,Alaincourt,FR,49.75,3.366667
Allemant,city,,2320,Allemant,FR,49.466667,3.45
Ambleny,city,,2290,Ambleny,FR,49.383333,3.183333
Ambrief,city,,2200,Ambrief,FR,49.316667,3.4
Amifontaine,city,,2190,Amifontaine,FR,49.483333,3.916667
Amigny-Rouy,city,,2700,Amigny-Rouy,FR,49.6,3.3
Ancienville,city,,2600,Ancienville,FR,49.216667,3.216667
Andelain,city,,2800,Andelain,FR,49.633333,3.366667
Anguilcourt-le-Sart,city,,2800,Anguilcourt-le-Sart,FR,49.683333,3.433333
Anizy-le-Château,city,,2320,Anizy-le-Château,FR,49.5,3.45
Annois,city,,2480,Annois,FR,49.716667,3.166667
Any-Martin-Rieux,city,,2500,Any-Martin-Rieux,FR,49.883333,4.2165
Archon,city,,2360,Archon,FR,49.741667,4.116667
Arcy-Sainte-Restitue,city,,2130,Arcy-Sainte-Restitue,FR,49.25,3.466667
Armentières-sur-Ourcq,city,,2210,Armentières-sur-Ourcq,FR,49.183333,3.383333
Arrancy,city,,2860,Arrancy,FR,49.483333,3.75
Artemps,city,,2480,Artemps,FR,49.766667,3.183333
Artonges,city,,2330,Artonges,FR,48.933333,3.55
Assis-sur-Serre,city,,2270,Assis-sur-Serre,FR,49.683333,3.566667
Athies-sous-Laon,city,,2840,Athies-sous-Laon,FR,49.566667,3.683333
Attilly,city,,2490,Attilly,FR,49.85,3.166667
Aubencheul-aux-Bois,city,,2420,Aubencheul-aux-Bois,FR,50.033333,3.266667
Aubenton,city,,2500,Aubenton,FR,49.833333,4.2
Aubigny-aux-Kaisnes,city,,2590,Aubigny-aux-Kaisnes,FR,49.783333,3.116667
Aubigny-en-Laonnois,city,,2820,Aubigny-en-Laonnois,FR,49.5,3.8
Audignicourt,city,,2300,Audignicourt,FR,49.483333,3.133333
Audigny,city,,2120,Audigny,FR,49.85,3.65
Augy,city,,2220,Augy,FR,49.333333,3.516667
Aulnois-sous-Laon,city,,2000,Aulnois-sous-Laon,FR,49.616667,3.6
LesAutels,city,,2360,LesAutels,FR,49.766667,4.2257
Autremencourt,city,,2250,Autremencourt,FR,49.7,3.8
Autreppes,city,,2580,Autreppes,FR,49.9,3.85
Autreville,city,,2300,Autreville,FR,49.583333,3.233333
Azy-sur-Marne,city,,2400,Azy-sur-Marne,FR,49,3.366667
Bagneux,city,,2290,Bagneux,FR,49.466667,3.283333
Bancigny,city,,2140,Bancigny,FR,49.8,4.016667
Barbonval,city,,2160,Barbonval,FR,49.35,3.666667
Barenton-Bugny,city,,2000,Barenton-Bugny,FR,49.633333,3.65
Barenton-Cel,city,,2000,Barenton-Cel,FR,49.65,3.633333
Barenton-sur-Serre,city,,2270,Barenton-sur-Serre,FR,49.666667,3.683333
Barzy-en-Thiérache,city,,2170,Barzy-en-Thiérache,FR,50.033333,3.75
Barzy-sur-Marne,city,,2850,Barzy-sur-Marne,FR,49.083333,3.55
Bassoles-Aulers,city,,2380,Bassoles-Aulers,FR,49.533333,3.383333
Baulne-en-Brie,city,,2330,Baulne-en-Brie,FR,48.983333,3.616667
Beaumé,city,,2500,Beaumé,FR,49.833333,4.15
Beaumont-en-Beine,city,,2300,Beaumont-en-Beine,FR,49.7,3.133333
Beaurevoir,city,,2110,Beaurevoir,FR,50,3.3
Beaurieux,city,,2160,Beaurieux,FR,49.4,3.733333
Beautor,city,,2800,Beautor,FR,49.65,3.333333
Beauvois-en-Vermandois,city,,2590,Beauvois-en-Vermandois,FR,49.816667,3.1
Belleau,city,,2400,Belleau,FR,49.1,3.3
Bellenglise,city,,2420,Bellenglise,FR,49.916667,3.25
Belleu,city,,2200,Belleu,FR,49.366667,3.333333
Bellicourt,city,,2420,Bellicourt,FR,49.95,3.233333
Benay,city,,2440,Benay,FR,49.75,3.316667
Bergues-sur-Sambre,city,,2450,Bergues-sur-Sambre,FR,50.033333,3.716667
Berlise,city,,2340,Berlise,FR,49.666667,4.116667
Bernot,city,,2120,Bernot,FR,49.866667,3.5
Berny-Rivière,city,,2290,Berny-Rivière,FR,49.416667,3.15
Berrieux,city,,2820,Berrieux,FR,49.483333,3.85
Berry-au-Bac,city,,2190,Berry-au-Bac,FR,49.4,3.9
Bertaucourt-Épourdon,city,,2800,Bertaucourt-Épourdon,FR,49.616667,3.383333
Berthenicourt,city,,2240,Berthenicourt,FR,49.766667,3.383333
Bertricourt,city,,2190,Bertricourt,FR,49.383333,4
Berzy-le-Sec,city,,2200,Berzy-le-Sec,FR,49.333333,3.316667
Besmé,city,,2300,Besmé,FR,49.533333,3.166667
Besmont,city,,2500,Besmont,FR,49.833333,4.116667
Besny-et-Loizy,city,,2870,Besny-et-Loizy,FR,49.6,3.583333
Béthancourt-en-Vaux,city,,2300,Béthancourt-en-Vaux,FR,49.616667,3.15
Beugneux,city,,2210,Beugneux,FR,49.233333,3.416667
Beuvardes,city,,2130,Beuvardes,FR,49.15,3.483333
Bézu-le-Guéry,city,,2310,Bézu-le-Guéry,FR,49.016667,3.233333
Bézu-Saint-Germain,city,,2400,Bézu-Saint-Germain,FR,49.1,3.4
Bichancourt,city,,2300,Bichancourt,FR,49.583333,3.216667
Bieuxy,city,,2290,Bieuxy,FR,49.45,3.266667
Bièvres,city,,2860,Bièvres,FR,49.5,3.716667
Billy-sur-Aisne,city,,2200,Billy-sur-Aisne,FR,49.366667,3.383333
Billy-sur-Ourcq,city,,2210,Billy-sur-Ourcq,FR,49.216667,3.3
Blanzy-lès-Fismes,city,,2160,Blanzy-lès-Fismes,FR,49.333333,3.666667
Blérancourt,city,,2300,Blérancourt,FR,49.516667,3.15
Blesmes,city,,2400,Blesmes,FR,49.033333,3.45
Bohain-en-Vermandois,city,,2110,Bohain-en-Vermandois,FR,49.983333,3.45
Bois-lès-Pargny,city,,2270,Bois-lès-Pargny,FR,49.716667,3.65
Boncourt,city,,2350,Boncourt,FR,49.616667,3.95
Bonneil,city,,2400,Bonneil,FR,49,3.35
Bonnesvalyn,city,,2400,Bonnesvalyn,FR,49.116667,3.316667
Bony,city,,2420,Bony,FR,49.983333,3.216667
Bosmont-sur-Serre,city,,2250,Bosmont-sur-Serre,FR,49.733333,3.866667
Boué,city,,2450,Boué,FR,50.016667,3.7
Bouffignereux,city,,2160,Bouffignereux,FR,49.366667,3.85
Bouresches,city,,2400,Bouresches,FR,49.066667,3.3
Bourg-et-Comin,city,,2160,Bourg-et-Comin,FR,49.4,3.65
Bourguignon-sous-Coucy,city,,2300,Bourguignon-sous-Coucy,FR,49.55,3.166667
LaBouteille,city,,2140,LaBouteille,FR,49.866667,3.966667
Braine,city,,2220,Braine,FR,49.333333,3.533333
Brancourt-en-Laonnois,city,,2320,Brancourt-en-Laonnois,FR,49.516667,3.416667
Brancourt-le-Grand,city,,2110,Brancourt-le-Grand,FR,49.966667,3.383333
Branges,city,,2130,Branges,FR,49.266667,3.5
Brasles,city,,2400,Brasles,FR,49.05,3.433333
Braye-en-Laonnois,city,,2000,Braye-en-Laonnois,FR,49.433333,3.616667
Braye-en-Thiérache,city,,2140,Braye-en-Thiérache,FR,49.783333,3.966667
Bray-Saint-Christophe,city,,2480,Bray-Saint-Christophe,FR,49.766667,3.15
Braye,city,,2880,Braye,FR,49.433333,3.366667
Brécy,city,,2210,Brécy,FR,49.15,3.433333
Brenelle,city,,2220,Brenelle,FR,49.366667,3.533333
Brény,city,,2210,Brény,FR,49.183333,3.35
Brissay-Choigny,city,,2240,Brissay-Choigny,FR,49.716667,3.366667
Brumetz,city,,2810,Brumetz,FR,49.1,3.15
Brunehamel,city,,2360,Brunehamel,FR,49.766667,4.183333
Bruyères-sur-Fère,city,,2130,Bruyères-sur-Fère,FR,49.183333,3.433333
Bruyères-et-Montbérault,city,,2860,Bruyères-et-Montbérault,FR,49.516667,3.666667
Bruys,city,,2220,Bruys,FR,49.266667,3.566667
Bucilly,city,,2500,Bucilly,FR,49.883333,4.083333
Bucy-le-Long,city,,2880,Bucy-le-Long,FR,49.4,3.383333
Bucy-lès-Cerny,city,,2870,Bucy-lès-Cerny,FR,49.583333,3.516667
Bucy-lès-Pierrepont,city,,2350,Bucy-lès-Pierrepont,FR,49.65,3.9
Buire,city,,2500,Buire,FR,49.9,4.05
Buironfosse,city,,2620,Buironfosse,FR,49.966667,3.833333
Burelles,city,,2140,Burelles,FR,49.783333,3.9
Bussiares,city,,2810,Bussiares,FR,49.083333,3.25
Buzancy,city,,2200,Buzancy,FR,49.316667,3.35
Caillouël-Crépigny,city,,2300,Caillouël-Crépigny,FR,49.616667,3.15
Castres,city,,2680,Castres,FR,49.8,3.233333
LeCatelet,city,,2420,LeCatelet,FR,50,3.25
Caulaincourt,city,,2490,Caulaincourt,FR,49.866667,3.1
Caumont,city,,2300,Caumont,FR,49.616667,3.183333
Celles-lès-Condé,city,,2330,Celles-lès-Condé,FR,49.016667,3.566667
Celles-sur-Aisne,city,,2370,Celles-sur-Aisne,FR,49.416667,3.483333
Cerizy,city,,2240,Cerizy,FR,49.75,3.333333
Cerny-en-Laonnois,city,,2860,Cerny-en-Laonnois,FR,49.45,3.666667
Cerny-lès-Bucy,city,,2870,Cerny-lès-Bucy,FR,49.583333,3.533333
Cerseuil,city,,2220,Cerseuil,FR,49.333333,3.516667
Cessières,city,,2320,Cessières,FR,49.566667,3.483333
Chacrise,city,,2200,Chacrise,FR,49.3,3.4
Chaillevois,city,,2000,Chaillevois,FR,49.516667,3.516667
Chalandry,city,,2270,Chalandry,FR,49.683333,3.633333
Chambry,city,,2000,Chambry,FR,49.6,3.65
Chamouille,city,,2860,Chamouille,FR,49.466667,3.666667
Champs,city,,2670,Champs,FR,49.533333,3.25
Chaourse,city,,2340,Chaourse,FR,49.7,4
LaChapelle-Monthodon,city,,2330,LaChapelle-Monthodon,FR,49.016667,3.633333
LaChapelle-sur-Chézy,city,,2570,LaChapelle-sur-Chézy,FR,48.95,3.383333
LeCharmel,city,,2850,LeCharmel,FR,49.116667,3.55
Charmes,city,,2800,Charmes,FR,49.65,3.383333
Chartèves,city,,2400,Chartèves,FR,49.083333,3.5
Chassemy,city,,2370,Chassemy,FR,49.383333,3.5
Château-Thierry,city,,2400,Château-Thierry,FR,49.05,3.4
Châtillon-lès-Sons,city,,2270,Châtillon-lès-Sons,FR,49.75,3.683333
Châtillon-sur-Oise,city,,2240,Châtillon-sur-Oise,FR,49.783333,3.4
Chaudardes,city,,2160,Chaudardes,FR,49.383333,3.783333
Chaudun,city,,2200,Chaudun,FR,49.316667,3.266667
Chauny,city,,2300,Chauny,FR,49.616667,3.216667
Chavignon,city,,2000,Chavignon,FR,49.483333,3.516667
Chavigny,city,,2880,Chavigny,FR,49.433333,3.3
Chavonne,city,,2370,Chavonne,FR,49.4,3.566667
Chéret,city,,2860,Chéret,FR,49.516667,3.683333
Chermizy-Ailles,city,,2860,Chermizy-Ailles,FR,49.466667,3.733333
Chéry-Chartreuve,city,,2220,Chéry-Chartreuve,FR,49.266667,3.616667
Chéry-lès-Pouilly,city,,2000,Chéry-lès-Pouilly,FR,49.65,3.6
Chéry-lès-Rozoy,city,,2360,Chéry-lès-Rozoy,FR,49.716667,4.083333
Chevennes,city,,2250,Chevennes,FR,49.816667,3.733333
Chevregny,city,,2000,Chevregny,FR,49.466667,3.583333
Chevresis-Monceau,city,,2270,Chevresis-Monceau,FR,49.75,3.566667
Chézy-en-Orxois,city,,2810,Chézy-en-Orxois,FR,49.133333,3.183333
Chézy-sur-Marne,city,,2570,Chézy-sur-Marne,FR,48.983333,3.366667
Chierry,city,,2400,Chierry,FR,49.033333,3.433333
Chigny,city,,2120,Chigny,FR,49.916667,3.766667
Chivres-en-Laonnois,city,,2350,Chivres-en-Laonnois,FR,49.633333,3.85
Chivres-Val,city,,2880,Chivres-Val,FR,49.4,3.433333
Chivy-lès-Étouvelles,city,,2000,Chivy-lès-Étouvelles,FR,49.516667,3.583333
Chouy,city,,2210,Chouy,FR,49.2,3.25
Cierges,city,,2130,Cierges,FR,49.166667,3.6
Cilly,city,,2250,Cilly,FR,49.733333,3.833333
Ciry-Salsogne,city,,2220,Ciry-Salsogne,FR,49.366667,3.466667
Clacy-et-Thierret,city,,2000,Clacy-et-Thierret,FR,49.55,3.566667
Clairfontaine,city,,2260,Clairfontaine,FR,49.983333,3.983333
Clamecy,city,,2880,Clamecy,FR,49.433333,3.366667
Clastres,city,,2440,Clastres,FR,49.733333,3.233333
Clermont-les-Fermes,city,,2340,Clermont-les-Fermes,FR,49.666667,3.95
Coeuvres-et-Valsery,city,,2600,Coeuvres-et-Valsery,FR,49.333333,3.15
Cohan,city,,2130,Cohan,FR,49.216667,3.65
Coincy,city,,2210,Coincy,FR,49.166667,3.416667
Coingt,city,,2360,Coingt,FR,49.783333,4.083333
Colligis-Crandelain,city,,2860,Colligis-Crandelain,FR,49.483333,3.65
Colonfay,city,,2120,Colonfay,FR,49.85,3.7
Commenchon,city,,2300,Commenchon,FR,49.633333,3.166667
Concevreux,city,,2160,Concevreux,FR,49.383333,3.783333
Condé-en-Brie,city,,2330,Condé-en-Brie,FR,49,3.55
Condé-sur-Aisne,city,,2370,Condé-sur-Aisne,FR,49.4,3.45
Condé-sur-Suippe,city,,2190,Condé-sur-Suippe,FR,49.416667,3.95
Condren,city,,2700,Condren,FR,49.616667,3.283333
Connigis,city,,2330,Connigis,FR,49.033333,3.533333
Contescourt,city,,2680,Contescourt,FR,49.8,3.233333
Corbeny,city,,2820,Corbeny,FR,49.466667,3.816667
Corcy,city,,2600,Corcy,FR,49.25,3.216667
Coucy-lès-Eppes,city,,2840,Coucy-lès-Eppes,FR,49.55,3.766667
Coucy-la-Ville,city,,2380,Coucy-la-Ville,FR,49.533333,3.333333
Coupru,city,,2310,Coupru,FR,49.033333,3.266667
Courbes,city,,2800,Courbes,FR,49.683333,3.45
Courboin,city,,2330,Courboin,FR,49,3.5
Courchamps,city,,2810,Courchamps,FR,49.116667,3.266667
Courmelles,city,,2200,Courmelles,FR,49.35,3.316667
Courmont,city,,2130,Courmont,FR,49.15,3.566667
Courtemont-Varennes,city,,2850,Courtemont-Varennes,FR,49.066667,3.55
Courtrizy-et-Fussigny,city,,2820,Courtrizy-et-Fussigny,FR,49.516667,3.8
Couvrelles,city,,2220,Couvrelles,FR,49.35,3.483333
Couvron-et-Aumencourt,city,,2270,Couvron-et-Aumencourt,FR,49.65,3.516667
Coyolles,city,,2600,Coyolles,FR,49.233333,3.05
Cramaille,city,,2130,Cramaille,FR,49.233333,3.45
Craonne,city,,2160,Craonne,FR,49.433333,3.783333
Craonnelle,city,,2160,Craonnelle,FR,49.433333,3.766667
Crécy-au-Mont,city,,2380,Crécy-au-Mont,FR,49.483333,3.316667
Crécy-sur-Serre,city,,2270,Crécy-sur-Serre,FR,49.7,3.616667
Crézancy,city,,2650,Crézancy,FR,49.05,3.5
Croix-Fonsommes,city,,2110,Croix-Fonsommes,FR,49.916667,3.4
LaCroix-sur-Ourcq,city,,2210,LaCroix-sur-Ourcq,FR,49.166667,3.35
Crouy,city,,2880,Crouy,FR,49.4,3.366667
Crupilly,city,,2120,Crupilly,FR,49.916667,3.75
Cuffies,city,,2880,Cuffies,FR,49.416667,3.316667
Cugny,city,,2480,Cugny,FR,49.7,3.15
Cugny-lès-Crouttes,city,,2210,Cugny-lès-Crouttes,FR,49.2,3.383333
Cuirieux,city,,2350,Cuirieux,FR,49.683333,3.816667
Cuiry-Housse,city,,2220,Cuiry-Housse,FR,49.3,3.483333
Cuiry-lès-Chaudardes,city,,2160,Cuiry-lès-Chaudardes,FR,49.383333,3.766667
Cuissy-et-Geny,city,,2160,Cuissy-et-Geny,FR,49.416667,3.7
Cuisy-en-Almont,city,,2200,Cuisy-en-Almont,FR,49.416667,3.25
Cutry,city,,2600,Cutry,FR,49.35,3.183333
Cys-la-Commune,city,,2220,Cys-la-Commune,FR,49.4,3.566667
Dagny-Lambercy,city,,2140,Dagny-Lambercy,FR,49.766667,4.033333
Dallon,city,,2680,Dallon,FR,49.816667,3.233333
Dammard,city,,2470,Dammard,FR,49.15,3.2
Dampleux,city,,2600,Dampleux,FR,49.25,3.15
Danizy,city,,2800,Danizy,FR,49.65,3.383333
Dercy,city,,2270,Dercy,FR,49.7,3.683333
Deuillet,city,,2700,Deuillet,FR,49.633333,3.35
Dhuizel,city,,2220,Dhuizel,FR,49.366667,3.616667
Dizy-le-Gros,city,,2340,Dizy-le-Gros,FR,49.633333,4.016667
Dohis,city,,2360,Dohis,FR,49.75,4.133333
Dolignon,city,,2360,Dolignon,FR,49.716667,4.083333
Dommiers,city,,2600,Dommiers,FR,49.333333,3.216667
Domptin,city,,2310,Domptin,FR,49.016667,3.283333
Dorengt,city,,2450,Dorengt,FR,49.966667,3.683333
Douchy,city,,2590,Douchy,FR,49.766667,3.116667
Dravegny,city,,2130,Dravegny,FR,49.233333,3.633333
Droizy,city,,2210,Droizy,FR,49.283333,3.383333
Ébouleau,city,,2350,Ébouleau,FR,49.666667,3.866667
Effry,city,,2500,Effry,FR,49.933333,4
Englancourt,city,,2260,Englancourt,FR,49.916667,3.8
Épagny,city,,2290,Épagny,FR,49.466667,3.25
Éparcy,city,,2500,Éparcy,FR,49.866667,4.066667
Épaux-Bézu,city,,2400,Épaux-Bézu,FR,49.1,3.35
Épieds,city,,2400,Épieds,FR,49.1,3.45
L'Épine-aux-Bois,city,,2540,L'Épine-aux-Bois,FR,48.883333,3.45
Eppes,city,,2840,Eppes,FR,49.55,3.733333
Erlon,city,,2250,Erlon,FR,49.716667,3.716667
Erloy,city,,2260,Erloy,FR,49.9,3.816667
Escaufourt,city,,59360,Escaufourt,FR,50.05,3.483333
Esquéhéries,city,,2170,Esquéhéries,FR,49.983333,3.75
Essigny-le-Grand,city,,2690,Essigny-le-Grand,FR,49.766667,3.283333
Essigny-le-Petit,city,,2100,Essigny-le-Petit,FR,49.9,3.366667
Essises,city,,2570,Essises,FR,48.966667,3.416667
Essômes-sur-Marne,city,,2400,Essômes-sur-Marne,FR,49.033333,3.366667
Estrées,city,,2420,Estrées,FR,49.966667,3.283333
Étampes-sur-Marne,city,,2400,Étampes-sur-Marne,FR,49.033333,3.416667
Étaves-et-Bocquiaux,city,,2110,Étaves-et-Bocquiaux,FR,49.933333,3.45
Étouvelles,city,,2000,Étouvelles,FR,49.533333,3.583333
Étréaupont,city,,2580,Étréaupont,FR,49.9,3.916667
Étreillers,city,,2590,Étreillers,FR,49.816667,3.15
Étrépilly,city,,2400,Étrépilly,FR,49.083333,3.333333
Etreux,city,,2510,Etreux,FR,49.983333,3.65
Évergnicourt,city,,2190,Évergnicourt,FR,49.433333,4.033333
Fargniers,city,,2700,Fargniers,FR,49.65,3.316667
Faucoucourt,city,,2320,Faucoucourt,FR,49.533333,3.466667
Fayet,city,,2100,Fayet,FR,49.866667,3.25
LaFère,city,,2800,LaFère,FR,49.666667,3.366667
Fère-en-Tardenois,city,,2130,Fère-en-Tardenois,FR,49.2,3.516667
LaFerté-Chevresis,city,,2270,LaFerté-Chevresis,FR,49.733333,3.566667
LaFerté-Milon,city,,2460,LaFerté-Milon,FR,49.166667,3.116667
Festieux,city,,2840,Festieux,FR,49.516667,3.75
Fieulaine,city,,2110,Fieulaine,FR,49.883333,3.45
Filain,city,,2000,Filain,FR,49.466667,3.55
LaFlamengrie,city,,2260,LaFlamengrie,FR,50,3.916667
Flavy-le-Martel,city,,2520,Flavy-le-Martel,FR,49.716667,3.2
Fluquières,city,,2590,Fluquières,FR,49.8,3.15
Folembray,city,,2670,Folembray,FR,49.55,3.283333
Fonsommes,city,,2110,Fonsommes,FR,49.9,3.4
Fontaine-lès-Clercs,city,,2680,Fontaine-lès-Clercs,FR,49.8,3.216667
Fontaine-lès-Vervins,city,,2140,Fontaine-lès-Vervins,FR,49.85,3.9
Fontaine-Notre-Dame,city,,2110,Fontaine-Notre-Dame,FR,49.883333,3.433333
Fontaine-Uterte,city,,2110,Fontaine-Uterte,FR,49.916667,3.366667
Fontenelle,city,,2170,Fontenelle,FR,50.033333,3.866667
Fontenelle-en-Brie,city,,2540,Fontenelle-en-Brie,FR,48.916667,3.483333
Fontenoy,city,,2290,Fontenoy,FR,49.416667,3.2
Foreste,city,,2590,Foreste,FR,49.816667,3.1
Fossoy,city,,2650,Fossoy,FR,49.05,3.483333
Fourdrain,city,,2870,Fourdrain,FR,49.6,3.466667
Francilly-Selency,city,,2760,Francilly-Selency,FR,49.85,3.233333
Fresnes-en-Tardenois,city,,2130,Fresnes-en-Tardenois,FR,49.15,3.55
Fresnoy-le-Grand,city,,2230,Fresnoy-le-Grand,FR,49.95,3.416667
Fressancourt,city,,2800,Fressancourt,FR,49.616667,3.416667
Frières-Faillouël,city,,2700,Frières-Faillouël,FR,49.666667,3.25
Froidestrées,city,,2260,Froidestrées,FR,49.933333,3.9
Froidmont-Cohartille,city,,2270,Froidmont-Cohartille,FR,49.683333,3.7
Gandelu,city,,2810,Gandelu,FR,49.1,3.183333
Gauchy,city,,2430,Gauchy,FR,49.816667,3.266667
Gercy,city,,2140,Gercy,FR,49.816667,3.866667
Gergny,city,,2260,Gergny,FR,49.916667,3.916667
Germaine,city,,2590,Germaine,FR,49.783333,3.116667
Gernicourt,city,,2160,Gernicourt,FR,49.4,3.866667
Gibercourt,city,,2440,Gibercourt,FR,49.733333,3.283333
Gizy,city,,2350,Gizy,FR,49.6,3.766667
Gland,city,,2400,Gland,FR,49.05,3.466667
Glennes,city,,2160,Glennes,FR,49.35,3.716667
Goussancourt,city,,2130,Goussancourt,FR,49.166667,3.666667
Grandlup-et-Fay,city,,2350,Grandlup-et-Fay,FR,49.666667,3.733333
Grandrieux,city,,2360,Grandrieux,FR,49.733333,4.183333
Gricourt,city,,2100,Gricourt,FR,49.883333,3.25
Grisolles,city,,2210,Grisolles,FR,49.15,3.35
Gronard,city,,2140,Gronard,FR,49.783333,3.883333
Grougis,city,,2110,Grougis,FR,49.933333,3.533333
Grugies,city,,2680,Grugies,FR,49.8,3.266667
Guignicourt,city,,2190,Guignicourt,FR,49.433333,3.966667
Guise,city,,2120,Guise,FR,49.9,3.633333
Guivry,city,,2300,Guivry,FR,49.65,3.116667
Guny,city,,2300,Guny,FR,49.516667,3.266667
Guyencourt,city,,2160,Guyencourt,FR,49.35,3.833333
Hannapes,city,,2510,Hannapes,FR,49.966667,3.616667
Happencourt,city,,2480,Happencourt,FR,49.783333,3.183333
Haramont,city,,2600,Haramont,FR,49.283333,3.05
Harcigny,city,,2140,Harcigny,FR,49.8,3.983333
Harly,city,,2100,Harly,FR,49.833333,3.316667
Hartennes-et-Taux,city,,2210,Hartennes-et-Taux,FR,49.266667,3.35
Hary,city,,2140,Hary,FR,49.783333,3.933333
LeHaucourt,city,,2420,LeHaucourt,FR,49.916667,3.283333
Hautevesnes,city,,2810,Hautevesnes,FR,49.116667,3.233333
Hauteville,city,,2120,Hauteville,FR,49.866667,3.516667
Haution,city,,2140,Haution,FR,49.85,3.833333
LaHérie,city,,2500,LaHérie,FR,49.883333,4.05
LeHérie-la-Viéville,city,,2120,LeHérie-la-Viéville,FR,49.816667,3.633333
Hinacourt,city,,2440,Hinacourt,FR,49.733333,3.283333
Hirson,city,,2500,Hirson,FR,49.916667,4.083333
Holnon,city,,2760,Holnon,FR,49.866667,3.216667
Homblières,city,,2720,Homblières,FR,49.85,3.366667
Houry,city,,2140,Houry,FR,49.783333,3.85
Housset,city,,2250,Housset,FR,49.783333,3.7
Iron,city,,2510,Iron,FR,49.95,3.666667
Itancourt,city,,2240,Itancourt,FR,49.8,3.35
Iviers,city,,2360,Iviers,FR,49.783333,4.133333
Jaulgonne,city,,2850,Jaulgonne,FR,49.083333,3.533333
Jeancourt,city,,2490,Jeancourt,FR,49.933333,3.15
Jeantes,city,,2140,Jeantes,FR,49.8,4.05
Joncourt,city,,2420,Joncourt,FR,49.95,3.3
Jouaignes,city,,2220,Jouaignes,FR,49.3,3.5
Jouy,city,,2370,Jouy,FR,49.45,3.5
Jumencourt,city,,2380,Jumencourt,FR,49.516667,3.35
Jumigny,city,,2160,Jumigny,FR,49.416667,3.716667
Jussy,city,,2480,Jussy,FR,49.716667,3.233333
Juvigny,city,,2880,Juvigny,FR,49.45,3.316667
Juvincourt-et-Damary,city,,2190,Juvincourt-et-Damary,FR,49.45,3.9
Laffaux,city,,2880,Laffaux,FR,49.45,3.416667
Laigny,city,,2140,Laigny,FR,49.85,3.866667
Lanchy,city,,2590,Lanchy,FR,49.833333,3.083333
Landifay-et-Bertaignemont,city,,2120,Landifay-et-Bertaignemont,FR,49.816667,3.6
Landouzy-la-Cour,city,,2140,Landouzy-la-Cour,FR,49.85,3.983333
Landouzy-la-Ville,city,,2140,Landouzy-la-Ville,FR,49.866667,4.05
Landricourt,city,,2380,Landricourt,FR,49.5,3.366667
Laniscourt,city,,2000,Laniscourt,FR,49.55,3.55
Laon,city,,2000,Laon,FR,49.566667,3.616667
Lappion,city,,2150,Lappion,FR,49.616667,3.966667
Largny-sur-Automne,city,,2600,Largny-sur-Automne,FR,49.266667,3.05
Latilly,city,,2210,Latilly,FR,49.15,3.316667
Launoy,city,,2210,Launoy,FR,49.266667,3.4
Laval-en-Laonnois,city,,2860,Laval-en-Laonnois,FR,49.5,3.6
Lavaqueresse,city,,2450,Lavaqueresse,FR,49.95,3.708333
Laversine,city,,2600,Laversine,FR,49.35,3.166667
Lemé,city,,2140,Lemé,FR,49.833333,3.766667
Lempire,city,,2420,Lempire,FR,49.983333,3.166667
Lerzy,city,,2260,Lerzy,FR,49.933333,3.866667
Leschelles,city,,2170,Leschelles,FR,49.966667,3.766667
Lesdins,city,,2100,Lesdins,FR,49.9,3.333333
Lesges,city,,2220,Lesges,FR,49.3,3.5
Lesquielles-Saint-Germain,city,,2120,Lesquielles-Saint-Germain,FR,49.933333,3.616667
Leuilly-sous-Coucy,city,,2380,Leuilly-sous-Coucy,FR,49.483333,3.333333
Leury,city,,2880,Leury,FR,49.433333,3.333333
Leuze,city,,2500,Leuze,FR,49.85,4.15
Levergies,city,,2420,Levergies,FR,49.933333,3.316667
Lhuys,city,,2220,Lhuys,FR,49.283333,3.55
Licy-Clignon,city,,2810,Licy-Clignon,FR,49.1,3.266667
Lierval,city,,2860,Lierval,FR,49.483333,3.616667
Liez,city,,2700,Liez,FR,49.683333,3.283333
Limé,city,,2220,Limé,FR,49.316667,3.55
Lislet,city,,2340,Lislet,FR,49.683333,4.016667
Lizy,city,,2320,Lizy,FR,49.516667,3.466667
